full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H
"138359 (2000 GX127)",1.141399131330529,.3613435565132479,20.24057041357202,44.00459332159758,4.725931814084043,.728961909814424,1.553836352846634,1.21945143417476,6658,0,492,,,17.9
"138404 (2000 HA24)",1.138985704792491,.3187431089391378,2.164774212331269,309.4071124871397,142.1158200774412,.7759418602096972,1.502029549375284,1.21558578355743,12726,0,319,,,19.1
"138893 (2000 YH66)",1.172914039207267,.7436695779423889,18.34616116051636,265.2745296023319,341.351902860632,.3006535507072962,2.045174527707238,1.27030345465438,6526,0,337,,,18.1
"138947 (2001 BA40)",1.118948328622014,.2537863354322593,12.84532825831579,270.8962564818643,.01952544494709179,.8349745327629814,1.402922124481046,1.18364985745362,5122,0,327,,,18.6
"139289 (2001 KR1)",1.25962946723017,.8412425671111599,23.2507499943003,102.7752194615506,291.4303693837605,.1999755406085992,2.319283393851741,1.41374935546338,6617,0,425,,,17.6
"141052 (2001 XR1)",1.245447360815947,.5502061996600668,17.66023718629415,291.5263301814098,304.1543834247758,.5601945015447447,1.930700220087149,1.38994068477248,11660,0,659,,,17.4
"141079 (2001 XS30)",1.164516745745577,.8282463907769994,28.53990774010442,251.4582103873464,.8729545822228718,.2000099540824262,2.129023537408727,1.25668609397839,7375,0,409,,,17.7
"141495 (2002 EZ11)",1.114184380665053,.8020608985703679,2.353165799563375,51.96287422881097,317.6906699548057,.2205406551357717,2.007828106194334,1.17609878467666,5152,0,698,,,18.3
"141525 (2002 FV5)",1.086920426739719,.7245657900032483,34.03105078022623,38.86665872537172,308.0924890266057,.2993750690683869,1.874465784411052,1.13319546598285,6257,0,500,,,17.9
"141851 (2002 PM6)",1.197925255962088,.8500321695750291,19.17188941882281,304.1230547553092,224.4102309810259,.1796502516479122,2.216200260276264,1.31115122237728,6912,0,541,,,17.7
"142464 (2002 TC9)",1.233460578942236,.1544841347997792,16.27835714463496,191.8514409865111,29.26142755494029,1.04291048859471,1.424010669289762,1.36992286190102,9623,0,938,,,18.2
"143649 (2003 QQ47)",1.085369905314513,.1869754297609897,62.09917848912533,.9943300191006299,104.981552438462,.8824324008186872,1.288307409810339,1.13077152991676,4285,0,448,0,1,17.4
"152671 (1998 HL3)",1.128618013273541,.3659530768018971,2.678826116835391,163.7165426238372,188.0850165110958,.7155967787820446,1.541639247765038,1.19902618775207,7210,0,324,,,20.1
"152754 (1999 GS6)",1.190950459525278,.497482306523593,2.021303166736871,314.4741144939874,134.9210477569482,.5984736779653097,1.783427241085246,1.29971684229949,7462,0,393,,,19.1
"152828 (1999 VT25)",1.162034874798713,.5230904720267634,5.148821521893133,222.0010765729174,319.1612083175673,.5541855036286932,1.769884245968732,1.25267077561925,7293,0,118,,,21.2
"152978 (2000 GJ147)",1.162147716325445,.2366616048841237,25.00720537890907,57.87141243526155,240.796326497654,.8871119726674455,1.437183459983444,1.25285324438686,5741,0,420,,,19.6
"153243 (2001 AU47)",1.298938686708825,.5306412878918242,35.9770987707108,311.909826815619,9.35733168879953,.6096681891011393,1.988209184316511,1.48044125810086,6625,0,249,,,17.4
"153315 (2001 NH6)",1.237514150884938,.4496621377893406,34.69958480800863,112.5488536211804,288.3914041011776,.6810508922534564,1.79397740951642,1.37668145735788,6574,0,84,,,19.2
"154035 (2002 CV59)",1.210061072317204,.5320834819628998,49.0539470129961,13.1028952615647,347.128062276153,.566207563570906,1.853914581063503,1.33112591054697,6318,0,215,,,17.3
"154275 (2002 SR41)",1.083276842062596,.4906913696898904,11.57845522684193,247.8363578348992,258.1299080050739,.5517222446775617,1.61483143944763,1.12750218149295,4320,0,388,0,2,20.1
"154300 (2002 UO)",1.208958054186725,.4723709427561505,8.301262098585477,90.74116175162659,184.1530914888938,.6378813983779006,1.78003470999555,1.32930626515537,6222,0,313,,,19.2
"154555 (2003 HA)",1.184305376545848,.5802279443677564,36.82548829957113,53.50934455507284,277.1214028217768,.4971383024089691,1.871472450682727,1.28885408873117,5427,0,729,,,16.7
"154590 (2003 MA3)",1.105347040405682,.4022047894439031,1.412937837587411,152.6498556533086,228.9122390452903,.660771166756873,1.549922914054491,1.16213393059574,7418,0,115,,,21.7
"154652 (2004 EP20)",1.058522337460563,.4504996418077415,16.1741108932395,159.5894035561044,191.3239796230758,.5816584035890858,1.535386271332039,1.08907613892278,5489,0,570,,,18.7
"154658 (2004 FA18)",1.096572874913994,.4546661129803476,19.28901131848082,29.61283475669603,318.6128357942071,.5979983482771634,1.595147401550824,1.14832402348609,8409,0,141,,,19.3
"155110 (2005 TB)",1.261389429213582,.3484892103193854,30.38407426555968,226.1919630432843,44.76108494867989,.8218088231217203,1.700970035305443,1.4167133390336,12478,0,675,,,17.5
"155140 (2005 UD)",1.274778677608452,.8723566955454707,28.67494769456641,19.73702405245943,207.5857848787267,.1627169628581178,2.386840392358785,1.43933003584601,13507,0,695,,,17.4
"161989 Cacus (1978 CA)",1.123117228310595,.2140097254062911,26.0598473365478,161.2361828524354,102.175880685652,.8827592186807698,1.36347523794042,1.190270955206,14096,0,1073,,,17.2
"162063 (1997 EH29)",1.214236812927349,.6663946656800244,13.01200080976535,175.1269710095264,198.6396952426232,.40507587792025,2.023397747934448,1.33802212747637,7325,0,126,,,18.9
"162082 (1998 HL1)",1.246336705610775,.1871535568693994,20.04778734568963,213.5679604236239,148.5053859280807,1.013080358098829,1.479593053122721,1.39142973665833,7870,0,888,,,18.9
"162120 (1998 SH36)",1.087891432613788,.5708839366567903,2.131279973337007,217.9238272981143,278.7149785503056,.4668316889080333,1.708951176319542,1.134714323949,7204,0,216,,,20.5
"162157 (1999 CV8)",1.296913727407896,.3516196909614742,15.26525371204413,131.989647850765,279.3244380939706,.8408933233730378,1.752934131442754,1.47698074299016,5533,0,113,,,19.7
"162162 (1999 DB7)",1.205835354795918,.194792243841758,10.84053043723136,157.6076600566519,29.90322838356225,.9709479803314985,1.440722729260337,1.32415926000699,7552,0,260,,,19.9
"162173 Ryugu (1999 JU3)",1.189600821984975,.1902257533711703,5.883742390778817,251.6197109778495,211.4258497031505,.9633081094119196,1.41589353455803,1.2975081237523,11075,0,725,,,19.3
"162215 (1999 TL12)",1.081549033644137,.4365192457797257,17.33687386740232,202.3412970140058,346.7634606078892,.6094320652040072,1.553666002084267,1.12480573676299,7614,0,267,,,19.1
"162269 (1999 VO6)",1.135416059076943,.7379219745578181,40.10915391687712,206.8860766355761,302.4953773541552,.2975675988182291,1.973264519335657,1.20987569129508,9525,0,496,,,17.0
"162422 (2000 EV70)",1.207428774671726,.5311855063832646,1.399021557955194,108.931703447755,314.5199734281838,.5660601095760005,1.848797439767451,1.32678479078995,7053,0,218,,,20.6
"162463 (2000 JH5)",1.145568514646217,.2382630526324126,22.21669145271437,80.20686630195031,353.4635617492934,.8726218633470308,1.418515165945404,1.22613927977017,6238,0,591,,,17.7
"162470 (2000 KX43)",1.112733112104707,.552907700666485,35.27490888545302,83.76175598994976,31.75894504132435,.4974944056354313,1.727971818573983,1.17380166138074,4749,1,61,,,19.3
"162472 (2000 LL)",1.258713234146758,.1182737826488785,31.85972241713296,245.6573844801808,66.86167370274163,1.109840458674017,1.407586009619498,1.41220713008627,6411,0,279,,,19.1
"162474 (2000 LB16)",1.240820071333361,.3574766442169035,50.71229342567466,80.86380280012963,285.26516377269,.797255876156132,1.684384266510589,1.38220168219804,6550,0,192,,,18.4
"162567 (2000 RW37)",1.247574390426612,.2501899676013457,13.74638749415686,333.3194235080194,133.2269986442156,.935443794105509,1.559704986747714,1.39350290708812,6548,0,205,,,19.9
"162679 (2000 TK1)",1.19954639595038,.571620061652742,29.22885856233354,13.03128910326144,167.3639118816554,.5138616111418993,1.885231180758861,1.3138136739315,7709,0,292,,,17.8
"162882 (2001 FD58)",1.092296251953619,.5752497502531827,6.497509448746809,341.1889969833369,46.00004946211614,.4639531058148123,1.720639398092426,1.14161289960513,6582,0,392,0,3,18.7
"162911 (2001 LL5)",1.204213391873513,.3393797171200476,7.952221579774607,281.8625311403052,205.1045720338008,.7955277915873072,1.612898992159719,1.32148847892773,5633,0,233,,,19.2
"162913 (2001 MT18)",1.270922396668565,.519476538617915,8.645298172492165,170.5458376316934,356.0978649981906,.610708029195194,1.931136764141935,1.43280388976605,9829,0,290,,,18.2
"163000 (2001 SW169)",1.248319819887977,.05149771997786147,3.554133408746698,8.433632810861106,284.8266291499269,1.184034195360571,1.312605444415382,1.39475202691526,7829,0,1019,,,19.2
"163026 (2001 XR30)",1.296983992811877,.3651600331615826,11.86019082104118,247.8996531613722,294.424281321765,.8233772749866506,1.770590710637104,1.4771007764805,4676,0,69,,,21.0
"163081 (2002 AG29)",1.08677991749113,.2033484026702768,11.50057477430958,212.8691590002426,43.88620960216626,.8657849572151737,1.307774877767087,1.13297573605568,12376,0,397,,,18.5
"163132 (2002 CU11)",1.219676544146271,.2952509040291566,48.77817194980774,157.7566757888767,110.5334439217337,.8595659418639269,1.579787146428615,1.34702361681729,6058,0,498,6,8,18.5
"163454 (2002 RN129)",1.162166213447236,.3698430662676699,23.12240703789104,332.1344759834342,198.5998627009205,.732347097553223,1.59198532934125,1.25288315573669,5513,0,160,,,18.9
"163758 (2003 OS13)",1.295955904222152,.7409620584463018,41.54779251702703,272.2118431602012,244.2383700321633,.335701749774068,2.256210058670237,1.47534483020231,5455,0,335,,,17.4
"163818 (2003 RX7)",1.229171072344808,.3543953377356204,10.39075972718791,241.0606188822509,245.8225702455508,.7935585750263153,1.664783569663301,1.36278297261954,5831,0,663,,,18.4
"164121 (2003 YT1)",1.109619989868925,.2919458441918975,44.06218247830802,38.3337232561802,91.04113305370559,.7856710451944372,1.433568934543413,1.1688791454168,13367,0,1091,7,1,16.2
"171576 (1999 VP11)",1.085662994699469,.5835691613051827,17.27978187355576,208.112989482872,61.70721486692263,.452103551422627,1.719222437976311,1.13122958505069,7015,0,392,4,2,18.6
"172034 (2001 WR1)",1.277247250655394,.2025888244393514,25.02954330135236,6.526931114855826,48.55232072058639,1.018491231626725,1.536003269684064,1.44351289239418,23837,0,741,,,17.8
"174050 (2002 CC19)",1.284707541566028,.113402106688265,50.05816643510595,134.7490339257338,20.09113601578673,1.139018999874138,1.430396083257917,1.45617849343741,11832,0,414,,,17.5
"174881 (2004 BU58)",1.25394919790949,.5570991746694435,57.23072832944969,120.1784409053486,171.7889039084737,.5553751346767024,1.952523261142277,1.40419724052939,6611,0,156,,,17.9
"175706 (1996 FG3)",1.053846743177246,.3496826090567573,1.991129470129869,299.6860716475834,24.05205752941965,.6853348644770599,1.422358621877431,1.08186828303654,10310,0,1643,6,1,18.4
"175729 (1998 BB10)",1.271805762609031,.4246654657932354,11.5353548112793,124.3030308944593,259.2269642578971,.7317137760321458,1.811897749185916,1.43429797398285,7315,0,180,,,20.3
"177016 (2003 BM47)",1.160067590709807,.5821048656253009,13.80584922689621,137.5997044125235,155.3235810371945,.4847866017034083,1.835348579716206,1.2494910311562,5802,0,95,,,19.9
"177651 (2004 XM14)",1.154225296807427,.6989497679878289,42.40665389080741,89.4262688876056,186.3536675600213,.347479793398193,1.960970800216661,1.24006395730599,7684,0,305,,,17.5
"184990 (2006 KE89)",1.053290305838476,.7991465366036439,45.10312607805861,88.62333722809279,299.2121988663096,.211557005889465,1.895023605787486,1.08101154683454,9124,0,617,,,16.4
"186823 (2004 FN32)",1.205001294018234,.6767351195924656,21.9582036997586,190.0783073881672,161.1280677185188,.3895345992017286,2.020467988834739,1.32278564175652,6471,0,222,,,19.1
"189630 (2001 LE6)",1.205892135278714,.6930948726426268,12.63090416179128,290.5615785640046,201.5092396153955,.3700944793569683,2.041689791200459,1.3242527893021,7317,0,171,,,17.7
